관리비_index,회원_index,청구년월,납부상태,합계금액,전기세,수도세,가스비,일반관리비,공동전기료,승강기전기료,청소비,경비비,수선유지비
9351,751,20260801,True,166702,34237,9557,23164,41935,14431,7918,18895,12186,4379
9352,751,20260901,True,164749,35366,9402,20718,41559,14535,8180,18520,12225,4244
9353,752,20260901,True,266773,81154,28580,54457,41559,14535,9744,18520,12225,5999
9354,753,20260901,True,141210,22688,7076,13912,41559,14535,6519,18520,12225,4176
9355,754,20240701,True,181693,42946,12104,29067,40178,13746,9675,18227,11831,3919
9356,754,20240801,True,183766,44454,12517,30013,39627,13650,10323,17471,11921,3790
9357,754,20240901,True,178885,39726,12577,28251,41110,13935,10208,17461,11797,3820
9358,754,20241001,True,180175,40223,12980,26710,41593,14034,10213,18298,12101,4023
9359,754,20241101,True,180364,41628,13700,26889,39674,14192,10343,18072,11930,3936
9360,754,20241201,True,179846,40355,12752,29302,40260,14161,9601,17595,11890,3930
9361,754,20250101,True,183172,42685,13299,27961,40709,14404,10243,18308,11808,3755
9362,754,20250201,True,181854,43217,13246,26084,40874,13885,10246,18373,12190,3739
9363,754,20250301,True,177585,40371,12084,26481,40533,14233,10034,18132,11783,3934
9364,754,20250401,True,184097,43026,12495,28540,41549,14187,10065,18316,12029,3890
9365,754,20250501,True,180068,43227,12056,26229,40063,14059,10547,17664,12288,3935
9366,754,20250601,True,179923,39979,12677,27510,41930,14442,9814,17954,11787,3830
9367,754,20250701,True,186264,45544,12851,27243,42000,14548,10206,17784,12064,4024
9368,754,20250801,True,183428,42687,12718,28414,40410,14441,10320,18430,11870,4138
9369,754,20250901,True,186543,45102,12427,28575,41314,14316,10500,18007,12338,3964
9370,754,20251001,True,184497,41762,13185,29021,41277,14100,10570,18287,12273,4022
9371,754,20251101,True,182295,42925,13214,26132,40889,14195,10071,18733,12246,3890
9372,754,20251201,True,188119,45190,13542,28968,41448,14366,10718,17968,12009,3910
9373,754,20260101,True,187566,43865,13503,29978,41311,14441,10238,18098,12026,4106
9374,754,20260201,True,184547,43274,13734,27168,40827,14496,10378,18127,12463,4080
9375,754,20260301,True,180328,39855,11969,27174,42535,14118,10154,18166,12340,4017
9376,754,20260401,True,181490,41380,12401,26941,41263,14186,10160,18837,12301,4021
9377,754,20260501,False,185450,40757,13598,29561,41871,14680,10208,18751,12089,3935
9378,754,20260601,True,182957,40618,13942,27859,41156,14449,10147,18429,12279,4078
9379,754,20260701,True,187052,42633,12380,28935,42548,14649,10788,18976,12074,4069
9380,754,20260801,True,186662,45098,13602,26160,41935,14431,10427,18895,12186,3928
9381,754,20260901,True,183114,43199,12670,26226,41559,14535,10158,18520,12225,4022
9382,755,20260801,True,151555,26391,8622,17142,41935,14431,6949,18895,12186,5004
9383,755,20260901,True,152836,29385,8008,16818,41559,14535,6969,18520,12225,4817
9384,756,20260801,True,239849,71103,22196,45888,41935,14431,7422,18895,12186,5793
9385,756,20260901,True,236833,69350,23564,44566,41559,14535,7094,18520,12225,5420
9386,757,20260801,True,192316,45876,13111,30120,41935,14431,9536,18895,12186,6226
9387,757,20260901,True,191247,46364,11987,29742,41559,14535,10464,18520,12225,5851
9388,758,20250901,True,151653,27682,8249,16869,41314,14316,7415,18007,12338,5463
9389,758,20251001,True,153456,28009,7747,18582,41277,14100,7714,18287,12273,5467
9390,758,20251101,True,153606,27542,7767,18947,40889,14195,7755,18733,12246,5532
9391,758,20251201,True,151669,27927,7478,16944,41448,14366,7726,17968,12009,5803
9392,758,20260101,True,152273,27572,7495,18186,41311,14441,7516,18098,12026,5628
9393,758,20260201,True,156938,30081,8449,19071,40827,14496,7773,18127,12463,5651
9394,758,20260301,True,158090,29793,8606,19189,42535,14118,7646,18166,12340,5697
9395,758,20260401,True,153529,27255,8553,17953,41263,14186,7801,18837,12301,5380
9396,758,20260501,False,153182,27783,7453,17861,41871,14680,7349,18751,12089,5345
9397,758,20260601,True,153635,27529,7885,18416,41156,14449,8094,18429,12279,5398
9398,758,20260701,True,156889,30204,8424,16850,42548,14649,7520,18976,12074,5644
9399,758,20260801,True,154927,26813,8479,18978,41935,14431,7651,18895,12186,5559
9400,758,20260901,True,154508,28310,7605,17903,41559,14535,8099,18520,12225,5752
9401,759,20230501,True,236210,72138,22328,48067,40077,13671,6338,17618,11669,4304
9402,759,20230601,True,241332,74982,23256,50011,39537,13946,6302,17278,11587,4433
9403,759,20230701,True,244061,77685,21973,51057,40184,13730,5802,17728,11623,4279
9404,759,20230801,True,235037,72674,24473,44883,40010,13364,6365,17209,11477,4582
9405,759,20230901,True,244369,79614,23554,49715,38847,13516,6288,17130,11491,4214
9406,759,20231001,True,233713,68436,22135,50242,40016,13630,5926,17394,11472,4462
9407,759,20231101,True,234299,72258,23539,45099,39356,14045,6400,17668,11724,4210
9408,759,20231201,True,239490,75729,21442,49618,39235,13927,6021,17275,11611,4632
9409,759,20240101,True,245230,75432,24641,50272,40931,13891,6310,17650,11809,4294
9410,759,20240201,True,236729,70714,21982,49667,40711,14009,6347,17394,11449,4456
9411,759,20240301,True,239114,73897,22399,49206,39731,13683,6209,17408,12002,4579
9412,759,20240401,True,237043,69162,23510,49605,40922,13740,6002,17830,11702,4570
9413,759,20240501,True,242059,72159,23679,51281,41070,13864,6355,17517,11636,4498
9414,759,20240601,True,241407,77288,24006,45331,40433,13752,6050,17830,12038,4679
9415,759,20240701,True,244804,77040,23674,49118,40178,13746,6501,18227,11831,4489
9416,759,20240801,True,239401,78753,21223,46057,39627,13650,6395,17471,11921,4304
9417,759,20240901,True,241533,74104,22340,50017,41110,13935,6448,17461,11797,4321
9418,759,20241001,False,241385,68714,24208,51670,41593,14034,6143,18298,12101,4624
9419,759,20241101,True,244016,79092,23129,47346,39674,14192,6297,18072,11930,4284
9420,759,20241201,True,236914,74260,22128,46172,40260,14161,6106,17595,11890,4342
9421,759,20250101,True,236365,70505,22078,47996,40709,14404,6214,18308,11808,4343
9422,759,20250201,True,246838,79875,23082,48057,40874,13885,6000,18373,12190,4502
9423,759,20250301,True,243875,77045,24549,46826,40533,14233,6198,18132,11783,4576
9424,759,20250401,True,247721,78760,22118,50081,41549,14187,6266,18316,12029,4415
9425,759,20250501,True,237426,69787,24106,48428,40063,14059,6379,17664,12288,4652
9426,759,20250601,True,236797,68323,22658,48498,41930,14442,6576,17954,11787,4629
9427,759,20250701,True,243283,75660,21675,48719,42000,14548,6203,17784,12064,4630
9428,759,20250801,True,241708,74266,21248,50201,40410,14441,6042,18430,11870,4800
9429,759,20250901,True,242361,74991,22395,47884,41314,14316,6570,18007,12338,4546
9430,759,20251001,True,241565,76481,21309,47042,41277,14100,6111,18287,12273,4685
9431,759,20251101,True,245175,77429,22549,48019,40889,14195,6336,18733,12246,4779
9432,759,20251201,True,237627,70723,24330,46073,41448,14366,6269,17968,12009,4441
9433,759,20260101,True,241462,69626,23988,51149,41311,14441,6154,18098,12026,4669
9434,759,20260201,True,239149,72737,22640,46683,40827,14496,6459,18127,12463,4717
9435,759,20260301,True,241618,69314,22787,51348,42535,14118,6338,18166,12340,4672
9436,759,20260401,True,246637,78973,22880,47266,41263,14186,6294,18837,12301,4637
9437,759,20260501,True,249197,77186,22276,51175,41871,14680,6391,18751,12089,4778
9438,759,20260601,True,244894,77531,24619,45511,41156,14449,6198,18429,12279,4722
9439,759,20260701,True,239222,68867,22524,48200,42548,14649,6702,18976,12074,4682
9440,759,20260801,True,245609,76222,21688,48914,41935,14431,6705,18895,12186,4633
9441,759,20260901,True,244634,75685,21267,49479,41559,14535,6731,18520,12225,4633
9442,760,20260301,True,236244,69366,20315,46707,42535,14118,8840,18166,12340,3857
9443,760,20260401,True,227700,66177,20888,40786,41263,14186,9465,18837,12301,3797
9444,760,20260501,True,229526,65958,20665,42578,41871,14680,8776,18751,12089,4158
9445,760,20260601,True,232739,69811,19531,43691,41156,14449,9300,18429,12279,4093
9446,760,20260701,True,232222,68389,19917,42945,42548,14649,8882,18976,12074,3842
9447,760,20260801,True,233153,64479,22188,45980,41935,14431,9086,18895,12186,3973
9448,760,20260901,True,233409,66501,20090,47192,41559,14535,8766,18520,12225,4021
9449,761,20260101,True,144728,24141,6873,13837,41311,14441,9140,18098,12026,4861
9450,761,20260201,True,144382,23480,6718,14058,40827,14496,9186,18127,12463,5027
9451,761,20260301,True,147800,25266,6788,14055,42535,14118,9522,18166,12340,5010
9452,761,20260401,False,146350,22476,7297,15373,41263,14186,9404,18837,12301,5213
9453,761,20260501,True,146376,22463,7194,14909,41871,14680,9577,18751,12089,4842
9454,761,20260601,True,146157,24540,7202,13990,41156,14449,9285,18429,12279,4827
9455,761,20260701,True,148937,24295,7357,14364,42548,14649,9357,18976,12074,5317
9456,761,20260801,True,148773,24075,6755,16159,41935,14431,9204,18895,12186,5133
9457,761,20260901,True,147406,24668,6590,14939,41559,14535,9072,18520,12225,5298
9458,762,20260301,True,243302,74309,22563,44967,42535,14118,9198,18166,12340,5106
9459,762,20260401,True,248267,76766,24392,45654,41263,14186,9521,18837,12301,5347
9460,762,20260501,True,243769,69053,22927,49391,41871,14680,9866,18751,12089,5141
9461,762,20260601,True,245585,74849,24082,46098,41156,14449,9315,18429,12279,4928
9462,762,20260701,True,243498,69023,21487,50252,42548,14649,9365,18976,12074,5124
9463,762,20260801,True,248911,78080,22943,45388,41935,14431,9723,18895,12186,5330
9464,762,20260901,True,243849,69536,22246,50519,41559,14535,9329,18520,12225,5380
9465,763,20260801,False,227983,63575,18567,42112,41935,14431,9596,18895,12186,6686
9466,763,20260901,True,224601,62898,18321,39986,41559,14535,9748,18520,12225,6809
9467,764,20250601,True,214892,57828,17278,36317,41930,14442,10487,17954,11787,6869
9468,764,20250701,True,210473,55217,18059,34490,42000,14548,9996,17784,12064,6315
9469,764,20250801,True,206336,53418,16030,35504,40410,14441,9883,18430,11870,6350
9470,764,20250901,True,211703,55478,16535,36251,41314,14316,10561,18007,12338,6903
9471,764,20251001,False,208435,51657,16969,36297,41277,14100,10680,18287,12273,6895
9472,764,20251101,True,210985,56751,15548,35033,40889,14195,10881,18733,12246,6709
9473,764,20251201,True,210812,55335,17024,35408,41448,14366,10611,17968,12009,6643
9474,764,20260101,True,210647,54815,15981,37293,41311,14441,10193,18098,12026,6489
9475,764,20260201,False,211590,51960,18004,38871,40827,14496,10071,18127,12463,6771
9476,764,20260301,True,209916,51220,18211,36244,42535,14118,10655,18166,12340,6427
9477,764,20260401,True,213783,54332,17543,38531,41263,14186,10319,18837,12301,6471
9478,764,20260501,True,217439,56826,16811,38561,41871,14680,10990,18751,12089,6860
9479,764,20260601,True,206202,51593,16275,35126,41156,14449,10222,18429,12279,6673
9480,764,20260701,True,210014,51196,17112,36353,42548,14649,10370,18976,12074,6736
9481,764,20260801,True,214180,57977,17383,33850,41935,14431,10500,18895,12186,7023
9482,764,20260901,True,213869,56052,15998,37851,41559,14535,10161,18520,12225,6968
9483,765,20250701,True,213429,58070,18068,36934,42000,14548,9597,17784,12064,4364
9484,765,20250801,True,205362,53522,17627,34489,40410,14441,10122,18430,11870,4451
9485,765,20250901,True,210444,56790,16603,36342,41314,14316,10263,18007,12338,4471
9486,765,20251001,True,210353,56203,17009,36834,41277,14100,9703,18287,12273,4667
9487,765,20251101,True,204342,53449,17194,33425,40889,14195,9834,18733,12246,4377
9488,765,20251201,True,207845,57410,16169,34501,41448,14366,9582,17968,12009,4392
9489,765,20260101,True,209780,55215,16490,37988,41311,14441,9803,18098,12026,4408
9490,765,20260201,True,206826,55136,16145,35424,40827,14496,9425,18127,12463,4783
9491,765,20260301,True,212517,55137,17194,38231,42535,14118,10246,18166,12340,4550
9492,765,20260401,True,212748,55878,16494,38649,41263,14186,10360,18837,12301,4780
9493,765,20260501,True,208622,53817,15598,36784,41871,14680,10230,18751,12089,4802
9494,765,20260601,True,206371,51359,17493,36584,41156,14449,10155,18429,12279,4467
9495,765,20260701,True,217914,59230,17914,38063,42548,14649,9613,18976,12074,4847
9496,765,20260801,True,208490,53219,16706,36381,41935,14431,9936,18895,12186,4801
9497,765,20260901,True,204700,51980,15661,35793,41559,14535,9983,18520,12225,4444
9498,766,20240801,True,174946,40051,12761,27819,39627,13650,7544,17471,11921,4102
9499,766,20240901,True,176785,42245,13237,25189,41110,13935,7757,17461,11797,4054
9500,766,20241001,True,181495,42895,13309,26884,41593,14034,8111,18298,12101,4270
9501,766,20241101,True,173549,38589,12961,26139,39674,14192,7773,18072,11930,4219
9502,766,20241201,True,174972,38530,11918,28476,40260,14161,7806,17595,11890,4336
9503,766,20250101,True,175482,37915,11772,28776,40709,14404,7469,18308,11808,4321
9504,766,20250201,True,177945,39346,12866,28470,40874,13885,7607,18373,12190,4334
9505,766,20250301,True,173371,39956,11775,24932,40533,14233,7993,18132,11783,4034
9506,766,20250401,False,176938,40881,11452,26813,41549,14187,7647,18316,12029,4064
9507,766,20250501,True,177467,40447,12395,28572,40063,14059,7708,17664,12288,4271
9508,766,20250601,True,179592,41008,13380,26768,41930,14442,8121,17954,11787,4202
9509,766,20250701,True,178342,41008,12631,26266,42000,14548,7662,17784,12064,4379
9510,766,20250801,True,181055,42589,12914,28612,40410,14441,7518,18430,11870,4271
9511,766,20250901,True,173876,36956,12772,26000,41314,14316,8144,18007,12338,4029
9512,766,20251001,True,176957,41465,11410,26306,41277,14100,7767,18287,12273,4072
9513,766,20251101,True,175395,37511,12956,26482,40889,14195,8291,18733,12246,4092
9514,766,20251201,True,178921,41303,11990,27628,41448,14366,7879,17968,12009,4330
9515,766,20260101,True,177383,41822,12753,24860,41311,14441,7987,18098,12026,4085
9516,766,20260201,True,175119,39007,12543,25011,40827,14496,8306,18127,12463,4339
9517,766,20260301,True,178103,39670,11683,27839,42535,14118,7685,18166,12340,4067
9518,766,20260401,True,177482,37123,13270,28334,41263,14186,7874,18837,12301,4294
9519,766,20260501,True,177115,39901,11724,26080,41871,14680,7936,18751,12089,4083
9520,766,20260601,True,178459,38648,12174,28955,41156,14449,7897,18429,12279,4472
9521,766,20260701,True,182322,42841,12462,26279,42548,14649,8397,18976,12074,4096
9522,766,20260801,True,178953,40234,11466,27509,41935,14431,7918,18895,12186,4379
9523,766,20260901,True,179683,41115,11481,27824,41559,14535,8180,18520,12225,4244
9524,767,20260501,True,234428,66428,20270,44387,41871,14680,9733,18751,12089,6219
9525,767,20260601,True,239391,69053,21444,46210,41156,14449,9863,18429,12279,6508
9526,767,20260701,True,234774,70964,19280,40127,42548,14649,9824,18976,12074,6332
9527,767,20260801,True,237724,69702,21626,43198,41935,14431,9406,18895,12186,6345
9528,767,20260901,True,238705,72059,20180,43884,41559,14535,9744,18520,12225,5999
9529,768,20260901,True,154671,28498,9201,19438,41559,14535,6519,18520,12225,4176
9530,769,20260901,True,209700,54554,18033,36094,41559,14535,10158,18520,12225,4022
9531,770,20260601,True,151069,27613,7774,17666,41156,14449,6972,18429,12279,4731
9532,770,20260701,True,152850,25869,8584,18755,42548,14649,6561,18976,12074,4834
9533,770,20260801,True,154508,30095,7970,17043,41935,14431,6949,18895,12186,5004
9534,770,20260901,True,153197,29679,8012,16881,41559,14535,6969,18520,12225,4817
9535,771,20260901,True,249241,75216,24178,50494,41559,14535,7094,18520,12225,5420
9536,772,20240601,True,192880,47750,14590,31385,40433,13752,9189,17830,12038,5913
9537,772,20240701,True,195872,47817,15406,33204,40178,13746,9994,18227,11831,5469
9538,772,20240801,True,191890,47323,15090,31390,39627,13650,9831,17471,11921,5587
9539,772,20240901,True,196731,50561,14888,31610,41110,13935,9696,17461,11797,5673
9540,772,20241001,True,192172,46742,14460,30109,41593,14034,9192,18298,12101,5643
9541,772,20241101,True,191605,47705,14241,30241,39674,14192,9779,18072,11930,5771
9542,772,20241201,True,194933,48168,14277,32681,40260,14161,10066,17595,11890,5835
9543,772,20250101,True,200236,51937,15576,31710,40709,14404,10019,18308,11808,5765
9544,772,20250201,True,197399,46362,15382,34783,40874,13885,9701,18373,12190,5849
9545,772,20250301,True,193946,47009,16248,30689,40533,14233,9421,18132,11783,5898
9546,772,20250401,True,201532,50315,15103,34901,41549,14187,9489,18316,12029,5643
9547,772,20250501,True,194863,45763,15248,34375,40063,14059,9314,17664,12288,6089
9548,772,20250601,True,198048,48039,15679,32296,41930,14442,9981,17954,11787,5940
9549,772,20250701,True,193367,46598,14109,31272,42000,14548,9355,17784,12064,5637
9550,772,20250801,True,192433,45099,15426,31625,40410,14441,9566,18430,11870,5566
9551,772,20250901,True,195101,45858,14612,33459,41314,14316,9606,18007,12338,5591
9552,772,20251001,True,196262,47207,14599,33043,41277,14100,9656,18287,12273,5820
9553,772,20251101,True,197595,47477,15151,33525,40889,14195,9560,18733,12246,5819
9554,772,20251201,True,198932,49645,15723,32073,41448,14366,10007,17968,12009,5693
9555,772,20260101,True,200540,50860,15687,32637,41311,14441,9525,18098,12026,5955
9556,772,20260201,True,198759,48681,14730,33681,40827,14496,9745,18127,12463,6009
9557,772,20260301,True,193529,45517,14696,30322,42535,14118,9875,18166,12340,5960
9558,772,20260401,True,196901,50054,14379,30250,41263,14186,9629,18837,12301,6002
9559,772,20260501,False,203938,51643,15774,33229,41871,14680,9871,18751,12089,6030
9560,772,20260601,True,196349,47598,15597,30597,41156,14449,10324,18429,12279,5920
